Price,Review Scores Rating,Neighbourhood ,Property Type,Room Type
129,100.0,Brooklyn,Apartment,Private room
120,86.0,Manhattan,House,Private room
150,97.0,Brooklyn,Apartment,Entire home/apt
300,100.0,Brooklyn,Loft,Entire home/apt
129,97.0,Manhattan,Apartment,Entire home/apt
120,98.0,Brooklyn,Loft,Private room
175,100.0,Brooklyn,Apartment,Entire home/apt
167,86.0,Manhattan,Apartment,Entire home/apt
185,90.0,Manhattan,Apartment,Entire home/apt
149,100.0,Manhattan,Apartment,Entire home/apt
255,91.0,Manhattan,Apartment,Entire home/apt
64,87.0,Brooklyn,Apartment,Private room
99,93.0,Manhattan,Apartment,Private room
170,99.0,Manhattan,Apartment,Private room
180,100.0,Brooklyn,Apartment,Entire home/apt
100,88.0,Brooklyn,Apartment,Entire home/apt
240,91.0,Brooklyn,House,Entire home/apt
185,100.0,Manhattan,Apartment,Entire home/apt
75,90.0,Brooklyn,Apartment,Private room
125,100.0,Brooklyn,Apartment,Private room
60,96.0,Brooklyn,House,Private room
52,90.0,Brooklyn,House,Private room
92,90.0,Brooklyn,Townhouse,Private room
73,100.0,Brooklyn,Townhouse,Private room
99,87.0,Manhattan,Apartment,Private room
70,91.0,Manhattan,Apartment,Private room
95,98.0,Brooklyn,Apartment,Entire home/apt
83,80.0,Brooklyn,Apartment,Entire home/apt
200,100.0,Brooklyn,Apartment,Entire home/apt
139,100.0,Brooklyn,House,Entire home/apt
365,90.0,Manhattan,Apartment,Entire home/apt
295,94.0,Manhattan,Apartment,Entire home/apt
125,85.0,Manhattan,Apartment,Entire home/apt
69,100.0,Brooklyn,Apartment,Private room
90,100.0,Brooklyn,House,Private room
230,100.0,Manhattan,Apartment,Private room
74,98.0,Manhattan,Apartment,Private room
85,90.0,Manhattan,Apartment,Private room
115,91.0,Brooklyn,Apartment,Entire home/apt
149,86.0,Brooklyn,House,Entire home/apt
265,100.0,Brooklyn,Loft,Entire home/apt
180,92.0,Manhattan,Apartment,Entire home/apt
390,100.0,Manhattan,Apartment,Entire home/apt
130,96.0,Manhattan,Apartment,Entire home/apt
298,60.0,Manhattan,Apartment,Entire home/apt
94,98.0,Brooklyn,Apartment,Private room
124,97.0,Brooklyn,Apartment,Private room
70,100.0,Brooklyn,Apartment,Private room
55,100.0,Brooklyn,Apartment,Private room
55,100.0,Brooklyn,Apartment,Private room
70,95.0,Brooklyn,Apartment,Private room
89,97.0,Brooklyn,Apartment,Private room
125,86.0,Manhattan,Apartment,Private room
169,100.0,Manhattan,Apartment,Private room
130,93.0,Brooklyn,Apartment,Entire home/apt
162,100.0,Brooklyn,Apartment,Entire home/apt
189,99.0,Manhattan,Apartment,Entire home/apt
339,76.0,Manhattan,Apartment,Entire home/apt
225,99.0,Manhattan,Apartment,Entire home/apt
199,92.0,Manhattan,Apartment,Entire home/apt
110,100.0,Manhattan,Apartment,Entire home/apt
175,91.0,Manhattan,Apartment,Entire home/apt
125,97.0,Brooklyn,Apartment,Private room
85,87.0,Brooklyn,Apartment,Private room
60,94.0,Manhattan,Apartment,Private room
65,94.0,Manhattan,Apartment,Private room
194,97.0,Brooklyn,Loft,Entire home/apt
180,80.0,Manhattan,Apartment,Entire home/apt
239,94.0,Manhattan,Apartment,Entire home/apt
120,91.0,Manhattan,Apartment,Entire home/apt
179,92.0,Manhattan,Apartment,Entire home/apt
180,95.0,Manhattan,Apartment,Entire home/apt
85,100.0,Brooklyn,Apartment,Private room
70,89.0,Brooklyn,Apartment,Private room
49,90.0,Brooklyn,Apartment,Private room
45,96.0,Brooklyn,Apartment,Private room
80,86.0,Manhattan,Apartment,Private room
135,95.0,Brooklyn,Apartment,Entire home/apt
65,100.0,Brooklyn,Apartment,Entire home/apt
110,88.0,Brooklyn,Apartment,Entire home/apt
135,95.0,Brooklyn,Apartment,Entire home/apt
199,90.0,Manhattan,Apartment,Entire home/apt
95,96.0,Manhattan,Apartment,Entire home/apt
179,100.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
75,93.0,Manhattan,Apartment,Private room
150,96.0,Manhattan,Apartment,Entire home/apt
229,100.0,Manhattan,Apartment,Entire home/apt
299,93.0,Manhattan,Apartment,Entire home/apt
165,94.0,Manhattan,Apartment,Entire home/apt
235,93.0,Manhattan,Apartment,Entire home/apt
65,94.0,Brooklyn,Apartment,Private room
69,89.0,Brooklyn,Apartment,Private room
125,90.0,Manhattan,Apartment,Private room
110,90.0,Brooklyn,Apartment,Entire home/apt
160,100.0,Brooklyn,Apartment,Entire home/apt
390,89.0,Manhattan,Apartment,Entire home/apt
90,90.0,Queens,Apartment,Entire home/apt
100,97.0,Brooklyn,Apartment,Private room
85,95.0,Brooklyn,Apartment,Private room
78,96.0,Brooklyn,House,Private room
74,93.0,Brooklyn,House,Private room
65,97.0,Brooklyn,House,Private room
75,92.0,Brooklyn,House,Private room
75,100.0,Brooklyn,House,Private room
89,100.0,Brooklyn,House,Private room
90,95.0,Manhattan,Apartment,Private room
300,94.0,Brooklyn,Apartment,Entire home/apt
190,88.0,Brooklyn,Loft,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
170,80.0,Manhattan,Apartment,Entire home/apt
135,90.0,Manhattan,Apartment,Entire home/apt
180,90.0,Manhattan,Apartment,Entire home/apt
302,85.0,Manhattan,Apartment,Entire home/apt
195,94.0,Manhattan,Apartment,Entire home/apt
180,95.0,Brooklyn,Apartment,Entire home/apt
290,98.0,Manhattan,Apartment,Entire home/apt
105,100.0,Manhattan,Apartment,Entire home/apt
80,90.0,Brooklyn,Apartment,Private room
60,80.0,Brooklyn,Apartment,Private room
260,98.0,Brooklyn,Apartment,Entire home/apt
100,100.0,Manhattan,Apartment,Entire home/apt
199,90.0,Manhattan,Apartment,Entire home/apt
189,100.0,Brooklyn,Apartment,Entire home/apt
115,100.0,Brooklyn,Apartment,Entire home/apt
120,80.0,Manhattan,Apartment,Entire home/apt
125,89.0,Manhattan,Bed & Breakfast,Private room
120,95.0,Brooklyn,Apartment,Entire home/apt
139,98.0,Brooklyn,Townhouse,Entire home/apt
420,88.0,Manhattan,Apartment,Entire home/apt
595,97.0,Manhattan,Apartment,Entire home/apt
158,100.0,Manhattan,Apartment,Entire home/apt
200,90.0,Manhattan,Apartment,Entire home/apt
125,95.0,Queens,Apartment,Entire home/apt
125,98.0,Brooklyn,Apartment,Private room
125,97.0,Brooklyn,Apartment,Private room
39,76.0,Manhattan,Apartment,Private room
39,75.0,Manhattan,Apartment,Private room
200,91.0,Manhattan,Apartment,Entire home/apt
50,95.0,Brooklyn,Apartment,Private room
85,94.0,Brooklyn,House,Private room
160,100.0,Brooklyn,Apartment,Entire home/apt
120,93.0,Brooklyn,Apartment,Entire home/apt
165,97.0,Brooklyn,House,Entire home/apt
195,100.0,Manhattan,Apartment,Entire home/apt
170,100.0,Manhattan,Apartment,Entire home/apt
75,94.0,Brooklyn,Apartment,Private room
95,83.0,Brooklyn,Apartment,Private room
89,89.0,Brooklyn,Apartment,Private room
103,96.0,Manhattan,Apartment,Private room
160,90.0,Brooklyn,Apartment,Entire home/apt
140,100.0,Brooklyn,Apartment,Entire home/apt
191,95.0,Manhattan,Apartment,Entire home/apt
215,94.0,Manhattan,Apartment,Entire home/apt
90,100.0,Brooklyn,Apartment,Private room
118,100.0,Manhattan,Apartment,Private room
140,100.0,Brooklyn,Apartment,Entire home/apt
150,80.0,Brooklyn,Apartment,Entire home/apt
100,95.0,Brooklyn,Boat,Entire home/apt
300,94.0,Manhattan,Apartment,Entire home/apt
180,95.0,Manhattan,Apartment,Entire home/apt
99,91.0,Manhattan,Apartment,Private room
85,82.0,Manhattan,Apartment,Private room
185,96.0,Brooklyn,Apartment,Entire home/apt
160,90.0,Brooklyn,Apartment,Entire home/apt
135,92.0,Brooklyn,Apartment,Entire home/apt
120,95.0,Manhattan,Apartment,Entire home/apt
250,98.0,Manhattan,Apartment,Entire home/apt
80,80.0,Brooklyn,Apartment,Private room
145,94.0,Manhattan,Apartment,Private room
53,100.0,Brooklyn,Apartment,Shared room
180,92.0,Manhattan,Apartment,Entire home/apt
295,100.0,Manhattan,Apartment,Entire home/apt
50,96.0,Brooklyn,Apartment,Private room
93,92.0,Brooklyn,Apartment,Private room
175,95.0,Brooklyn,Apartment,Entire home/apt
119,92.0,Brooklyn,Apartment,Entire home/apt
150,93.0,Brooklyn,Apartment,Entire home/apt
599,100.0,Manhattan,Apartment,Entire home/apt
175,92.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Private room
49,97.0,Queens,Apartment,Private room
240,91.0,Brooklyn,Apartment,Entire home/apt
200,100.0,Brooklyn,Apartment,Entire home/apt
215,93.0,Manhattan,Apartment,Entire home/apt
85,93.0,Brooklyn,Apartment,Private room
80,100.0,Brooklyn,Apartment,Private room
70,94.0,Brooklyn,Apartment,Private room
100,100.0,Brooklyn,Apartment,Private room
75,100.0,Brooklyn,Apartment,Private room
169,95.0,Manhattan,Apartment,Private room
99,94.0,Manhattan,Apartment,Private room
120,100.0,Brooklyn,Apartment,Entire home/apt
175,100.0,Brooklyn,Apartment,Entire home/apt
149,94.0,Manhattan,Apartment,Entire home/apt
230,95.0,Manhattan,Apartment,Entire home/apt
95,85.0,Brooklyn,Apartment,Private room
90,87.0,Queens,Apartment,Private room
110,96.0,Queens,Apartment,Private room
199,93.0,Brooklyn,Apartment,Entire home/apt
195,96.0,Manhattan,Apartment,Entire home/apt
350,95.0,Manhattan,Apartment,Entire home/apt
60,100.0,Brooklyn,Apartment,Private room
70,97.0,Manhattan,Apartment,Private room
110,94.0,Manhattan,Apartment,Private room
83,91.0,Manhattan,Apartment,Private room
175,89.0,Brooklyn,Apartment,Entire home/apt
229,93.0,Brooklyn,Apartment,Entire home/apt
400,100.0,Manhattan,Apartment,Entire home/apt
90,96.0,Brooklyn,Apartment,Private room
80,82.0,Brooklyn,House,Private room
75,94.0,Manhattan,Apartment,Private room
50,90.0,Manhattan,Apartment,Private room
50,89.0,Manhattan,Apartment,Private room
55,88.0,Manhattan,Apartment,Private room
50,89.0,Manhattan,Apartment,Private room
50,76.0,Manhattan,Apartment,Private room
55,80.0,Manhattan,Apartment,Private room
50,88.0,Manhattan,Apartment,Private room
50,74.0,Manhattan,Apartment,Private room
50,90.0,Manhattan,Apartment,Private room
65,85.0,Manhattan,Apartment,Private room
60,90.0,Manhattan,Apartment,Private room
50,89.0,Manhattan,Apartment,Private room
108,90.0,Queens,Apartment,Private room
99,100.0,Bronx,Apartment,Entire home/apt
130,92.0,Brooklyn,Apartment,Entire home/apt
210,100.0,Brooklyn,Apartment,Entire home/apt
165,100.0,Manhattan,Apartment,Entire home/apt
135,80.0,Manhattan,Apartment,Entire home/apt
195,87.0,Queens,Bungalow,Entire home/apt
149,97.0,Queens,Bungalow,Entire home/apt
85,98.0,Brooklyn,Apartment,Private room
190,92.0,Manhattan,Apartment,Private room
109,90.0,Manhattan,Apartment,Private room
115,93.0,Manhattan,Apartment,Private room
115,95.0,Manhattan,Apartment,Private room
150,98.0,Brooklyn,Apartment,Entire home/apt
100,99.0,Brooklyn,Apartment,Entire home/apt
100,80.0,Manhattan,Apartment,Private room
125,100.0,Brooklyn,Apartment,Entire home/apt
150,88.0,Manhattan,Apartment,Entire home/apt
170,96.0,Manhattan,Apartment,Entire home/apt
85,100.0,Brooklyn,Apartment,Private room
100,100.0,Brooklyn,Apartment,Private room
30,90.0,Brooklyn,Apartment,Private room
50,92.0,Brooklyn,Apartment,Private room
79,94.0,Brooklyn,Bed & Breakfast,Private room
79,97.0,Brooklyn,House,Private room
85,89.0,Brooklyn,House,Private room
75,98.0,Brooklyn,House,Private room
70,95.0,Manhattan,Apartment,Private room
80,96.0,Manhattan,Apartment,Private room
90,96.0,Manhattan,Apartment,Private room
125,93.0,Brooklyn,Apartment,Entire home/apt
80,100.0,Brooklyn,Apartment,Entire home/apt
220,98.0,Brooklyn,Loft,Entire home/apt
200,100.0,Brooklyn,Loft,Entire home/apt
140,94.0,Manhattan,Apartment,Entire home/apt
150,99.0,Manhattan,Apartment,Private room
225,94.0,Brooklyn,Apartment,Entire home/apt
119,100.0,Brooklyn,Apartment,Private room
107,97.0,Brooklyn,Apartment,Private room
102,95.0,Brooklyn,Apartment,Private room
50,97.0,Brooklyn,Apartment,Private room
45,95.0,Brooklyn,House,Private room
48,97.0,Brooklyn,House,Private room
87,88.0,Manhattan,Apartment,Private room
85,93.0,Manhattan,Apartment,Private room
93,100.0,Manhattan,Apartment,Private room
150,94.0,Brooklyn,Apartment,Entire home/apt
170,100.0,Brooklyn,Apartment,Entire home/apt
97,97.0,Brooklyn,Apartment,Entire home/apt
250,100.0,Brooklyn,Apartment,Entire home/apt
160,97.0,Brooklyn,Apartment,Entire home/apt
250,100.0,Brooklyn,Apartment,Entire home/apt
495,100.0,Manhattan,Apartment,Entire home/apt
290,100.0,Manhattan,Apartment,Entire home/apt
150,95.0,Manhattan,Apartment,Entire home/apt
160,93.0,Manhattan,Loft,Entire home/apt
90,99.0,Manhattan,Apartment,Private room
95,93.0,Manhattan,Apartment,Private room
225,100.0,Brooklyn,Apartment,Entire home/apt
245,68.0,Brooklyn,Apartment,Entire home/apt
300,97.0,Manhattan,Apartment,Entire home/apt
185,94.0,Manhattan,Apartment,Entire home/apt
189,98.0,Brooklyn,Apartment,Entire home/apt
207,100.0,Brooklyn,Apartment,Entire home/apt
160,76.0,Manhattan,Apartment,Entire home/apt
98,96.0,Manhattan,Apartment,Entire home/apt
170,85.0,Manhattan,Apartment,Entire home/apt
82,97.0,Manhattan,Apartment,Private room
200,100.0,Manhattan,Apartment,Entire home/apt
155,93.0,Manhattan,Apartment,Entire home/apt
159,93.0,Manhattan,Apartment,Entire home/apt
105,80.0,Brooklyn,House,Private room
95,90.0,Brooklyn,House,Private room
122,87.0,Brooklyn,House,Private room
100,82.0,Manhattan,Apartment,Private room
125,93.0,Queens,Apartment,Private room
115,84.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
149,100.0,Brooklyn,Apartment,Entire home/apt
160,98.0,Brooklyn,Apartment,Entire home/apt
245,89.0,Brooklyn,Loft,Entire home/apt
270,95.0,Brooklyn,Loft,Entire home/apt
199,100.0,Manhattan,Apartment,Entire home/apt
250,86.0,Manhattan,Apartment,Entire home/apt
250,88.0,Manhattan,Apartment,Entire home/apt
250,88.0,Manhattan,Apartment,Entire home/apt
145,88.0,Manhattan,Apartment,Entire home/apt
127,100.0,Manhattan,Apartment,Entire home/apt
145,91.0,Manhattan,Apartment,Entire home/apt
145,90.0,Manhattan,Apartment,Entire home/apt
110,84.0,Manhattan,Apartment,Entire home/apt
50,100.0,Brooklyn,Apartment,Shared room
140,89.0,Brooklyn,Apartment,Entire home/apt
185,100.0,Brooklyn,Apartment,Entire home/apt
98,94.0,Brooklyn,Apartment,Entire home/apt
125,88.0,Manhattan,Apartment,Entire home/apt
199,96.0,Manhattan,Apartment,Entire home/apt
600,96.0,Manhattan,Apartment,Entire home/apt
65,87.0,Brooklyn,Apartment,Private room
69,90.0,Brooklyn,House,Private room
220,94.0,Manhattan,Apartment,Entire home/apt
187,100.0,Manhattan,Apartment,Entire home/apt
150,95.0,Manhattan,Apartment,Entire home/apt
249,93.0,Manhattan,Apartment,Entire home/apt
139,94.0,Manhattan,Apartment,Entire home/apt
750,95.0,Manhattan,Apartment,Entire home/apt
149,100.0,Manhattan,Apartment,Entire home/apt
209,92.0,Manhattan,Apartment,Entire home/apt
98,91.0,Manhattan,Apartment,Entire home/apt
92,100.0,Queens,Apartment,Entire home/apt
69,100.0,Brooklyn,Apartment,Private room
175,100.0,Brooklyn,Apartment,Entire home/apt
198,93.0,Brooklyn,Apartment,Entire home/apt
180,100.0,Brooklyn,Apartment,Entire home/apt
275,92.0,Manhattan,Apartment,Entire home/apt
120,94.0,Manhattan,Apartment,Entire home/apt
70,93.0,Brooklyn,Apartment,Private room
70,95.0,Brooklyn,Apartment,Private room
120,96.0,Manhattan,Apartment,Private room
90,92.0,Manhattan,Apartment,Private room
40,100.0,Manhattan,Apartment,Private room
180,94.0,Manhattan,Apartment,Entire home/apt
100,84.0,Queens,Apartment,Entire home/apt
140,100.0,Queens,Bed & Breakfast,Entire home/apt
60,85.0,Brooklyn,Apartment,Private room
65,91.0,Brooklyn,Apartment,Private room
28,90.0,Manhattan,Apartment,Private room
62,87.0,Brooklyn,Apartment,Private room
60,85.0,Queens,House,Private room
95,78.0,Queens,House,Private room
55,88.0,Queens,House,Private room
125,89.0,Brooklyn,Apartment,Entire home/apt
128,95.0,Brooklyn,Apartment,Entire home/apt
4500,100.0,Brooklyn,House,Entire home/apt
75,91.0,Staten Island,Apartment,Entire home/apt
459,99.0,Brooklyn,House,Private room
279,97.0,Brooklyn,House,Private room
239,98.0,Brooklyn,House,Private room
199,98.0,Brooklyn,House,Private room
329,100.0,Brooklyn,House,Private room
269,100.0,Brooklyn,House,Private room
997,100.0,Brooklyn,House,Private room
259,100.0,Brooklyn,House,Private room
123,92.0,Brooklyn,Apartment,Entire home/apt
150,98.0,Brooklyn,Apartment,Entire home/apt
75,100.0,Brooklyn,Apartment,Entire home/apt
150,87.0,Manhattan,Apartment,Entire home/apt
200,96.0,Manhattan,Apartment,Entire home/apt
50,89.0,Brooklyn,Apartment,Private room
275,96.0,Manhattan,Apartment,Entire home/apt
220,90.0,Manhattan,Apartment,Entire home/apt
65,84.0,Bronx,Apartment,Private room
190,100.0,Manhattan,Apartment,Private room
165,97.0,Brooklyn,Apartment,Entire home/apt
135,99.0,Brooklyn,House,Entire home/apt
149,95.0,Manhattan,Apartment,Entire home/apt
279,94.0,Manhattan,Apartment,Entire home/apt
250,95.0,Manhattan,Apartment,Entire home/apt
308,97.0,Manhattan,Apartment,Entire home/apt
350,96.0,Manhattan,Apartment,Entire home/apt
110,99.0,Brooklyn,Apartment,Private room
150,100.0,Brooklyn,Apartment,Private room
108,95.0,Manhattan,Apartment,Private room
133,95.0,Manhattan,Apartment,Private room
115,97.0,Manhattan,Apartment,Private room
128,96.0,Manhattan,Apartment,Private room
130,97.0,Manhattan,Apartment,Private room
45,80.0,Queens,Apartment,Private room
74,98.0,Brooklyn,Apartment,Shared room
345,100.0,Brooklyn,Apartment,Entire home/apt
65,100.0,Brooklyn,Apartment,Entire home/apt
115,96.0,Brooklyn,Apartment,Entire home/apt
399,92.0,Manhattan,Apartment,Entire home/apt
190,96.0,Manhattan,Apartment,Entire home/apt
169,97.0,Manhattan,Apartment,Entire home/apt
180,86.0,Manhattan,Loft,Entire home/apt
175,99.0,Brooklyn,Apartment,Entire home/apt
120,90.0,Brooklyn,Apartment,Entire home/apt
235,98.0,Brooklyn,Apartment,Entire home/apt
135,88.0,Brooklyn,Apartment,Entire home/apt
78,95.0,Brooklyn,Apartment,Private room
135,97.0,Brooklyn,Townhouse,Private room
114,98.0,Manhattan,Apartment,Private room
55,95.0,Queens,Apartment,Private room
99,98.0,Brooklyn,Apartment,Shared room
175,90.0,Brooklyn,Apartment,Entire home/apt
215,94.0,Brooklyn,House,Entire home/apt
145,80.0,Manhattan,Apartment,Entire home/apt
80,97.0,Brooklyn,Apartment,Private room
90,96.0,Brooklyn,House,Private room
150,97.0,Brooklyn,Apartment,Entire home/apt
75,93.0,Brooklyn,Apartment,Entire home/apt
175,98.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
218,92.0,Manhattan,Apartment,Entire home/apt
90,96.0,Manhattan,Apartment,Private room
125,88.0,Manhattan,Apartment,Private room
145,87.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
90,98.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
250,97.0,Brooklyn,Apartment,Entire home/apt
85,95.0,Brooklyn,Apartment,Private room
95,95.0,Manhattan,Apartment,Private room
59,98.0,Staten Island,Apartment,Private room
49,97.0,Staten Island,House,Private room
49,100.0,Staten Island,House,Private room
103,91.0,Brooklyn,Apartment,Entire home/apt
149,80.0,Brooklyn,Apartment,Entire home/apt
110,90.0,Brooklyn,Apartment,Entire home/apt
159,98.0,Brooklyn,Apartment,Entire home/apt
169,100.0,Brooklyn,Apartment,Entire home/apt
225,94.0,Brooklyn,Loft,Entire home/apt
185,74.0,Manhattan,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
143,100.0,Manhattan,Apartment,Entire home/apt
125,100.0,Manhattan,Apartment,Entire home/apt
65,100.0,Brooklyn,Apartment,Private room
69,80.0,Brooklyn,Apartment,Private room
69,96.0,Brooklyn,Apartment,Private room
